#Time		Jitter
0		60
5		58
10		62
15		55
20		53
25		36
30		58
35		55
40		51
45		59
50		40
55		51
60		58
65		50
70		37
75		55
80		40
85		57
90		53
95		57
100		56
105		38
110		57
115		54
120		57
125		55
130		56
135		58
140		57
145		57
150		52
155		54
160		40
165		53
170		54
175		52
180		56
185		55
190		53
195		59
200		54
205		40
210		56
215		57
220		63
225		61
230		51
235		57
240		57
#Mean		53.3469387755
#stdev		6.6663052623
