#Time		Jitter
0		55
5		59
10		58
15		34
20		39
25		38
30		39
35		51
40		38
45		36
50		32
55		33
60		34
65		36
70		32
75		52
80		33
85		35
90		38
95		34
100		31
105		36
110		30
115		31
120		30
125		35
130		34
135		38
140		50
145		52
150		53
155		52
160		33
165		36
170		35
175		34
180		37
185		35
190		53
195		52
200		37
205		35
210		33
215		33
220		35
225		55
230		34
235		31
240		53
#Mean		39.5714285714
$stdev		8.7939373055
