#Time		max_latency
0		0.1568
15		0.129
30		0.119
45		0.179
60		0.048
75		0.076
90		0.197
105		0.141
120		0.208
135		0.141
150		0.21
165		0.094
180		0.086
195		0.398
210		0.06
225		0.025
240		0.23
255		0.099
270		0.03
285		0.193
300		0.42
315		0.272
330		0.058
345		0.314
360		0.202
375		0.184
390		0.031
405		0.155
420		0.135
435		0.13
450		0.128
465		0.077
480		0.249
#Mean		0.4945
#stdev		0.1404139241
