#Time		max_latency
0		0.400
15		0.198
30		0.312
45		0.259
60		0.054
75		0.195
90		0.195
105		0.671
120		1.095
135		0.215
150		0.21
165		0.218
180		0.121
195		0.262
210		0.67
225		0.368
240		1.053
255		0.237
270		1.775
285		0.307
300		0.249
315		0.453
330		0.229
345		0.137
360		0.1213
375		0.207
390		0.244
405		0.449
420		1.282
435		0.191
450		0.265
465		0.441
480		0.118
#Mean		0.417130303
$stdev		0.3933151539
